sample,block,ensemble_freq
SG12.B2_N32A11cy.3,hypoxia,0.0
SG12.B24_N32A03cy.5,hypoxia,0.0
SG12.B4_N32A12cy.3,hypoxia,0.0
SG12.B6_N32A01cy.5,hypoxia,0.0
SG12.B8_N32A02cy.5,hypoxia,0.0
SG12.C0_N32A05cy.5,hypoxia,0.0
SG12.C1_N32A06cy.5,hypoxia,0.0
SG12.C120_N32A12cy.5,hypoxia,0.0
SG12.C2_N32A07cy.5,hypoxia,0.0
SG12.C24_N32A11cy.5,hypoxia,0.0
SG12.C4_N32A08cy.5,hypoxia,0.0
SG12.C6_N32A09cy.5,hypoxia,0.0
SG12.C8_N32A10cy.5,hypoxia,0.0
SG2.A0_N02A01c3,hypoxia,0.0
SG2.A1_N02A02c3,hypoxia,0.0
SG2.A2_N02A03c3,hypoxia,0.0
SG2.A3_N02A04c3,hypoxia,0.0
SG2.A5_N02A05c3,hypoxia,0.0
SG2.A7_N02A06c3,hypoxia,0.0
SG2.A8_N02A07c3,hypoxia,0.0
SG2.A9_N02A08c3,hypoxia,0.0
SG2.B0_N02A09c3,hypoxia,0.0
SG2.B1_N02A10c3,hypoxia,0.0
SG2.B2_N02A11c3,hypoxia,0.0
SG2.B3_N02A12c3,hypoxia,0.0
SG2.B5_N02A09c5,hypoxia,0.0
SG2.B7_N02A10c5,hypoxia,0.0
SG2.B8_N02A11c5,hypoxia,0.0
SG2.B9_N02A12c5,hypoxia,0.0
SG2.D0_N02A01c5,hypoxia,0.0
SG2.D1_N02A02c5,hypoxia,0.0
SG2.D2_N02A03c5,hypoxia,0.0
SG2.D3_N02A04c5,hypoxia,0.0
SG2.D5_N02A05c5,hypoxia,0.0
SG2.D7_N02A06c5,hypoxia,0.0
SG2.D8_N02A07c5,hypoxia,0.0
SG2.D9_N02A08c5,hypoxia,0.0
SG6.A11_N5A10cy.5,hypoxia,0.0
SG6.A14_N8A10cy.5,hypoxia,0.0
SG6.A8_N5A06cy.5,hypoxia,0.0
SG6.B11_N5A11cy.5,hypoxia,0.0
SG6.B14_N8A11cy.5,hypoxia,0.0
SG6.B8_N5A07cy.5,hypoxia,0.0
SG6.C1_N5A04cy.5,hypoxia,0.0
SG6.C11_N5A12cy.5,hypoxia,0.0
SG6.C14_N8A12cy.5,hypoxia,0.0
SG6.C8_N5A08cy.5,hypoxia,0.0
SG6.D1_N5A05cy.5,hypoxia,0.0
SG6.D11_N8A09cy.5,hypoxia,0.0
SG6.D8_N5A09cy.5,hypoxia,0.0
SG6.G0_N5A02cy.5,hypoxia,0.0
SG6.H0_N5A03cy.5,hypoxia,0.0
SG6_A0_N7A10cy.3,hypoxia,0.0
SG6_A1_N7A11cy.3,hypoxia,0.0
SG6_A7_N7A12cy.3,hypoxia,0.0
SG6_B0_N7A10cy.5,hypoxia,0.0
SG6_B1_N7A11cy.5,hypoxia,0.0
SG6_B7_N7A12cy.5,hypoxia,0.0
SG6C.T7_N11A01cy.3,hypoxia,0.0
SG6D.T14_N11A04cy.3,hypoxia,0.0
SG6D.T7_N11A02cy.3,hypoxia,0.0
SG6D.T8_N11A03cy.3,hypoxia,0.0
SG7.AT0_N11A01cy.5,hypoxia,0.0
SG7.AT1_N11A05cy.5,hypoxia,0.0
SG7.BT0_N11A02cy.5,hypoxia,0.0
SG7.BT1_N11A06cy.5,hypoxia,0.0
SG7.CT0_N11A03cy.5,hypoxia,0.0
SG7.CT1_N11A07cy.5,hypoxia,0.0
SG7.DT0_N11A04cy.5,hypoxia,0.0
SG7.DT1_N11A08cy.5,hypoxia,0.0
SG7.T12A_N11A09cy.3,hypoxia,0.0
SG7.T12B_N11A10cy.3,hypoxia,0.0
SG7.T12C_N11A11cy.3,hypoxia,0.0
SG7.T12D_N11A12cy.3,hypoxia,0.0
SG7.T7B_N11A09cy.5,hypoxia,0.0
SG7.T7C_N11A10cy.5,hypoxia,0.0
SG7.T7D_N11A11cy.5,hypoxia,0.0
SG7.T8A_N11A05cy.3,hypoxia,0.0
SG7.T8B_N11A06cy.3,hypoxia,0.0
SG7.T8C_N11A07cy.3,hypoxia,0.0
SG7.T8D_N11A08cy.3,hypoxia,0.0
SG8.A.Day.0.pre_fix_N37A04cy.5,hypoxia,0.0
SG8.A.Day.1_fix_N37A03cy.5,hypoxia,0.0
SG8.A.Day.2_N37A08cy.3,hypoxia,0.0
SG8.A.Day.3_N37A09cy.3,hypoxia,0.0
SG8.A.Day.5_N37A10cy.3,hypoxia,0.0
SG8.A.Day.7_N37A11cy.3,hypoxia,0.0
SG8.B.Day.0.pre_N37A12cy.3,hypoxia,0.0
SG8.B.Day.1_N37A05cy.5,hypoxia,0.0
SG8.B.Day.2_N37A06cy.5,hypoxia,0.0
SG8.B.Day.3_N37A07cy.5,hypoxia,0.0
SG8.B.Day.5_N37A08cy.5,hypoxia,0.0
SG8.B.Day.7_N37A09cy.5,hypoxia,0.0
SG8.C.Day.0.post_N27A08cy.3,hypoxia,0.0
SG8.C.Day.0.post_N37A10cy.5,hypoxia,0.0
SG8.C.Day.0.pre_N27A07cy.3,hypoxia,0.0
SG8.C.Day.1_N27A09cy.3,hypoxia,0.0
SG8.C.Day.1_N37A11cy.5,hypoxia,0.0
SG8.C.Day.2_N37A12cy.5,hypoxia,0.0
SG8.D.Day.0.post_N27A11cy.3,hypoxia,0.0
SG8.D.Day.0.pre_N27A10cy.3,hypoxia,0.0
SG8.D.Day.1_N27A12cy.3,hypoxia,0.0
High.iron.wt.vs.low.iron.wt.1a,iron,0.0
High.iron.wt.vs.low.iron.wt.1b,iron,0.0
High.iron.wt.vs.low.iron.wt.2a,iron,0.0
High.iron.wt.vs.low.iron.wt.2b,iron,0.0
High.iron.wt.vs.low.iron.wt.3a,iron,0.0
High.iron.wt.vs.low.iron.wt.3b,iron,0.0
Starvation_1254_OA50_12h_03,lim.nutrients,0.8
Starvation_1254_OA50_12h_04,lim.nutrients,0.8
Starvation_1254_OA50_24h_01,lim.nutrients,0.8
Starvation_1254_OA50_24h_02,lim.nutrients,0.8
Starvation_1254_OA50_24h_03,lim.nutrients,0.8
Starvation_1254_OA50_24h_04,lim.nutrients,0.8
Starvation_1254_OA50_3d_01,lim.nutrients,0.8
Starvation_1254_OA50_3d_02,lim.nutrients,0.8
Starvation_1254_OA50_3d_03,lim.nutrients,0.8
Starvation_1254_OA50_3d_04,lim.nutrients,0.8
Starvation_1254_OA50_5d_01,lim.nutrients,0.8
Starvation_1254_OA50_5d_02,lim.nutrients,0.8
Starvation_1254_OA50_5d_03,lim.nutrients,0.8
Starvation_1254_OA50_5d_04,lim.nutrients,0.8
Starvation_1254_OA50_6h_01,lim.nutrients,0.8
Starvation_1254_OA50_6h_02,lim.nutrients,0.8
Starvation_1254_OA50_6h_03,lim.nutrients,0.8
Starvation_1254_OA50_6h_04,lim.nutrients,0.8
Starvation_1254_PA50_24h_01,lim.nutrients,0.8
Starvation_1254_PA50_24h_02,lim.nutrients,0.8
Starvation_1254_PA50_24h_03,lim.nutrients,0.8
Starvation_1254_PA50_24h_04,lim.nutrients,0.8
Starvation_1254_PA50_6h_01,lim.nutrients,0.8
Starvation_1254_PA50_6h_02,lim.nutrients,0.8
Starvation_1254_PA50_6h_03,lim.nutrients,0.8
Starvation_1254_PA50_6h_04,lim.nutrients,0.8
Starvation_OA50_24h_01,lim.nutrients,0.8
Starvation_OA50_24h_02,lim.nutrients,0.8
Starvation_OA50_24h_03,lim.nutrients,0.8
Starvation_OA50_24h_04,lim.nutrients,0.8
Starvation_OA50_6h_01,lim.nutrients,0.8
Starvation_OA50_6h_02,lim.nutrients,0.8
Starvation_OA50_6h_03,lim.nutrients,0.8
Starvation_OA50_6h_04,lim.nutrients,0.8
Starvation_1254_OA50_12h_01,lim.nutrients,0.8
Starvation_1254_OA50_12h_02,lim.nutrients,0.8
H37Rv.0.2..Oxygen..2h..1,low.oxygen,0.0
H37Rv.0.2..Oxygen..2h..2,low.oxygen,0.0
H37Rv.0.2..Oxygen..2h..3,low.oxygen,0.0
H37Rv.0.2..Oxygen..2h..4,low.oxygen,0.0
H37Rv.0.2..Oxygen..2h..5,low.oxygen,0.0
H37Rv.0.2..Oxygen..2h..6,low.oxygen,0.0
MTB.strain.1254.Ctrl.vs.low.aeration..0.2..oxygen..2hr.rep.1,low.oxygen,0.0
MTB.strain.1254.Ctrl.vs.low.aeration..0.2..oxygen..2hr.rep.2,low.oxygen,0.0
MTB.strain.1254.Ctrl.vs.low.aeration..0.2..oxygen..2hr.rep.3,low.oxygen,0.0
MTB1254.Day.0.vs.low.Oxygen.Day.4.rep.1,low.oxygen,0.0
MTB1254.Day.0.vs.low.Oxygen.Day.4.rep.2,low.oxygen,0.0
MTB1254.Day.0.vs.low.Oxygen.Day.4.rep.3,low.oxygen,0.0
MTB1254.Day.0.vs.low.Oxygen.Day.4.rep.4,low.oxygen,0.0
MTB1254.Day.0.vs.low.Oxygen.Day.4.rep.5,low.oxygen,0.0
MTB1254.Day.0.vs.low.Oxygen.Day.4.rep.6,low.oxygen,0.0
H37Rv.Day.0.vs.low.Oxygen.Day.4.rep.1,low.oxygen,0.0
H37Rv.Day.0.vs.low.Oxygen.Day.4.rep.2,low.oxygen,0.0
H37Rv.Day.0.vs.low.Oxygen.Day.4.rep.3,low.oxygen,0.0
H37Rv.Day.0.vs.low.Oxygen.Day.4.rep.4,low.oxygen,0.0
H37Rv.Day.0.vs.low.Oxygen.Day.4.rep.5,low.oxygen,0.0
H37Rv.Day.0.vs.low.Oxygen.Day.4.rep.6,low.oxygen,0.0
BCG.24hr.phagosomal.profile,macrophage,0.8
BCG.2hr.phagosomal.profile,macrophage,0.8
CDC1551.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
CDC1551.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
,macrophage,0.8
,macrophage,0.8
Clinical.isolate.10514.01_Afri2.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.10514.01_Afri2.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.10517.01_Afri2.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.10517.01_Afri2.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.12954.03_Beijing.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.12954.03_Beijing.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.1500.03_Beijing.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.1500.03_Beijing.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.1797.03_EAI.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.1797.03_EAI.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.1934.03_Beijing.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.1934.03_Beijing.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.2169.99_Uganda.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.2169.99_Uganda.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.2191.99_Uganda.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.2191.99_Uganda.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.2333.99_Uganda.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.2333.99_Uganda.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.2336.02_Haarlem.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.2336.02_Haarlem.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.4130.02_Haarlem.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.4130.02_Haarlem.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.4850.03_EAI.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.4850.03_EAI.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.5468.02_Afri2.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.5468.02_Afri2.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.947.01_EAI.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.947.01_EAI.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
Clinical.isolate.9532.03_Haarlem.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
Clinical.isolate.9532.03_Haarlem.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
H37Rv.extra.vs.intracellular.in.activated.macrophages.rep.1,macrophage,0.8
H37Rv.extra.vs.intracellular.in.activated.macrophages.rep.2,macrophage,0.8
H37Rv.grown.in.7H9.vs.H37Rv.24hrs.after.infection.in.macrophages.rep.1,macrophage,0.8
H37Rv.grown.in.7H9.vs.H37Rv.24hrs.after.infection.in.macrophages.rep.2,macrophage,0.8
H37Rv.grown.in.7H9.vs.H37Rv.24hrs.after.infection.in.macrophages.rep.3,macrophage,0.8
H37Rv.grown.in.7H9.vs.H37Rv.24hrs.after.infection.in.macrophages.rep.4,macrophage,0.8
H37Rv.grown.in.7H9.vs.H37Rv.24hrs.after.infection.in.macrophages.rep.5,macrophage,0.8
H37Rv.grown.in.7H9.vs.H37Rv.4hrs.after.infection.in.macrophages.rep.1,macrophage,0.8
H37Rv.grown.in.7H9.vs.H37Rv.4hrs.after.infection.in.macrophages.rep.2,macrophage,0.8
H37Rv.grown.in.7H9.vs.H37Rv.4hrs.after.infection.in.macrophages.rep.3,macrophage,0.8
H37Rv.grown.in.7H9.vs.H37Rv.4hrs.after.infection.in.macrophages.rep.4,macrophage,0.8
H37Rv.grown.in.7H9.vs.H37Rv.4hrs.after.infection.in.macrophages.rep.5,macrophage,0.8
H37Rv.grown.in.7H9.vs.H37Rv.4hrs.after.infection.in.macrophages.rep.6,macrophage,0.8
M..tuberculosis.CDC1551.24hr.phagosome.expression.profile,macrophage,0.8
M..tuberculosis.CDC1551.2hr.phagosome.expression.profile,macrophage,0.8
MTB.in.Wild.type.macrophages...IFNg.for.24hrs,macrophage,0.8
MTB.in.Wild.type.macrophages...IFNg.for.48hrs,macrophage,0.8
MTB.in.Wild.type.macrophages...IFNg.for.4hrs,macrophage,0.8
MTB.in.Wild.type.macrophages.for.24hrs,macrophage,0.8
MTB.in.Wild.type.macrophages.for.48hrs,macrophage,0.8
MTB.in.Wild.type.macrophages.for.4hrs,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.1..14.day.resting.macrophage.infection.2hr..rep.1..Russell_Lab_Spotted_Oligos_1.1..,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.10.14.day.resting.macrophage.infection.Day.8..rep.2..Russell_Lab_Spotted_Oligos_1.10.,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.11.14.day.resting.macrophage.infection.Day.10..rep.1..Russell_Lab_Spotted_Oligos_1.11.,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.12.14.day.resting.macrophage.infection.Day.10..rep.2..Russell_Lab_Spotted_Oligos_1.12.,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.13.14.day.resting.macrophage.infection.Day.12..rep.1..Russell_Lab_Spotted_Oligos_1.13.,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.14.14.day.resting.macrophage.infection.Day.12..rep.2..Russell_Lab_Spotted_Oligos_1.14.,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.15.14.day.resting.macrophage.infection.Day.14..rep.1..Russell_Lab_Spotted_Oligos_1.15.,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.16.14.day.resting.macrophage.infection.Day.14..rep.2..Russell_Lab_Spotted_Oligos_1.16.,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.2..14.day.resting.macrophage.infection.2hr..rep.2..Russell_Lab_Spotted_Oligos_1.2..,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.3..14.day.resting.macrophage.infection.Day.2..rep.1..Russell_Lab_Spotted_Oligos_1.3..,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.4..14.day.resting.macrophage.infection.Day.2..rep.2..Russell_Lab_Spotted_Oligos_1.4..,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.5..14.day.resting.macrophage.infection.Day.4..rep.1..Russell_Lab_Spotted_Oligos_1.5..,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.6..14.day.resting.macrophage.infection.Day.4..rep.2..Russell_Lab_Spotted_Oligos_1.6..,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.7..14.day.resting.macrophage.infection.Day.6..rep.1..Russell_Lab_Spotted_Oligos_1.7..,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.8..14.day.resting.macrophage.infection.Day.6..rep.2..Russell_Lab_Spotted_Oligos_1.8..,macrophage,0.8
Russell_Lab_Spotted_Oligos_1.9..14.day.resting.macrophage.infection.Day.8..rep.1..Russell_Lab_Spotted_Oligos_1.9..,macrophage,0.8
CDC1551.Ctrl.vs.0.05.mM.DETA.NO.40.min.rep.1,nitrosative.stress,0.0
CDC1551.Ctrl.vs.0.05.mM.DETA.NO.40.min.rep.2,nitrosative.stress,0.0
CDC1551.Ctrl.vs.0.05.mM.DETA.NO.40.min.rep.3,nitrosative.stress,0.0
CDC1551.Ctrl.vs.0.05.mM.DETA.NO.40.min.rep.4,nitrosative.stress,0.0
CDC1551.Ctrl.vs.0.05.mM.DETA.NO.40.min.rep.5,nitrosative.stress,0.0
H37Rv.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.1,nitrosative.stress,0.0
H37Rv.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.2,nitrosative.stress,0.0
H37Rv.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.3,nitrosative.stress,0.0
H37Rv.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.4,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.005.mM.DETA.NO.40min.rep.1.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.005.mM.DETA.NO.40min.rep.1.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.005.mM.DETA.NO.40min.rep.2.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.005.mM.DETA.NO.40min.rep.2.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.005.mM.DETA.NO.40min.rep.3.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.005.mM.DETA.NO.40min.rep.3.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.005.mM.DETA.NO.40min.rep.4.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.005.mM.DETA.NO.40min.rep.4.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.1.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.1.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.2,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.3.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.3.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.4,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.5.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.5.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.6.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.6.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.7.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.05.mM.DETA.NO.40min.rep.7.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.16hrs.rep.1,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.16hrs.rep.2,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.16hrs.rep.3,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.16hrs.rep.4,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.1hr.rep.1,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.1hr.rep.2,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.1hr.rep.3,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.1hr.rep.4,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.20min.rep.1,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.20min.rep.2,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.20min.rep.3,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.20min.rep.4,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.24hrs.rep.1,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.24hrs.rep.2,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.24hrs.rep.3,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.24hrs.rep.4,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.2hrs.rep.1,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.2hrs.rep.2,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.2hrs.rep.3,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.2hrs.rep.4,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.40min.rep.1.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.40min.rep.1.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.40min.rep.2.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.40min.rep.2.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.40min.rep.3.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.40min.rep.3.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.40min.rep.4.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.40min.rep.4.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.40min.rep.5,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.40min.rep.6,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.40min.rep.7,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.4hrs.rep.1,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.4hrs.rep.2,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.4hrs.rep.3,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.4hrs.rep.4,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.5min.rep.1,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.5min.rep.2,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.5min.rep.3,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.5min.rep.4,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.8hrs.rep.1,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.8hrs.rep.2,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.8hrs.rep.3,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.0.5.mM.DETA.NO.8hrs.rep.4,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.1.0.mM.DETA.NO.40min.rep.1.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.1.0.mM.DETA.NO.40min.rep.1.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.1.0.mM.DETA.NO.40min.rep.2.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.1.0.mM.DETA.NO.40min.rep.2.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.1.0.mM.DETA.NO.40min.rep.3.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.1.0.mM.DETA.NO.40min.rep.3.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.1.0.mM.DETA.NO.40min.rep.4.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.1.0.mM.DETA.NO.40min.rep.4.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.5.0.mM.DETA.NO.40min.rep.1.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.5.0.mM.DETA.NO.40min.rep.1.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.5.0.mM.DETA.NO.40min.rep.2.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.5.0.mM.DETA.NO.40min.rep.2.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.5.0.mM.DETA.NO.40min.rep.3.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.5.0.mM.DETA.NO.40min.rep.3.y,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.5.0.mM.DETA.NO.40min.rep.4.x,nitrosative.stress,0.0
MTB.strain.1254.Ctrl.vs.5.0.mM.DETA.NO.40min.rep.4.y,nitrosative.stress,0.0
MTB.strain1254.vs.MTB.strain.1254.for.DETA.NO.exp.control.rep.1,nitrosative.stress,0.0
MTB.strain1254.vs.MTB.strain.1254.for.DETA.NO.exp.control.rep.2,nitrosative.stress,0.0
MTB.strain1254.vs.MTB.strain.1254.for.DETA.NO.exp.control.rep.3,nitrosative.stress,0.0
MTB.strain1254.vs.MTB.strain.1254.for.DETA.NO.exp.control.rep.4,nitrosative.stress,0.0
MTB.strain1254.vs.MTB.strain.1254.for.DETA.NO.exp.control.rep.5,nitrosative.stress,0.0
X0.02mM.GSNOvsDMSO..6h,nitrosative.stress,0.0
